Date,Close,Open,High,Low,PE
1995/2/8,481.190002,480.809998,482.600006,480.399994,20.8
1995/2/9,480.190002,481.190002,482,479.910004,20.8
1995/2/10,481.459991,480.190002,481.959991,479.529999,20.8
1995/2/13,481.649994,481.459991,482.859985,481.070007,20.8
1995/2/14,482.549988,481.649994,482.940002,480.890015,20.8
1995/2/15,484.540009,482.549988,485.540009,481.769989,20.8
1995/2/16,485.220001,484.559998,485.220001,483.049988,20.8
1995/2/17,481.970001,485.149994,485.220001,481.970001,20.8
1995/2/21,482.720001,481.950012,483.26001,481.940002,20.8
1995/2/22,485.070007,482.73999,486.149994,482.450012,20.8
1995/2/23,486.910004,485.070007,489.190002,485.070007,20.8
1995/2/24,488.109985,486.820007,488.279999,485.700012,20.8
1995/2/27,483.809998,488.26001,488.26001,483.179993,20.8
1995/2/28,487.390015,483.809998,487.440002,483.769989,20.8
1995/3/1,485.649994,487.390015,487.829987,484.920013,21.15
1995/3/2,485.130005,485.649994,485.709991,483.190002,21.15
1995/3/3,485.420013,485.130005,485.420013,483.070007,21.15
1995/3/6,485.630005,485.420013,485.700012,481.519989,21.15
1995/3/7,482.119995,485.630005,485.630005,479.700012,21.15
1995/3/8,483.140015,482.119995,484.079987,481.570007,21.15
1995/3/9,483.160004,483.140015,483.73999,482.049988,21.15
1995/3/10,489.570007,483.160004,490.369995,483.160004,21.15
1995/3/13,490.049988,489.570007,491.279999,489.350006,21.15
1995/3/14,492.890015,490.049988,493.690002,490.049988,21.15
1995/3/15,491.880005,492.890015,492.890015,490.829987,21.15
1995/3/16,495.410004,491.869995,495.73999,491.779999,21.15
1995/3/17,495.519989,495.429993,496.670013,494.950012,21.15
1995/3/20,496.140015,495.519989,496.609985,495.269989,21.15
1995/3/21,495.070007,496.149994,499.190002,494.040009,21.15
1995/3/22,495.670013,495.070007,495.670013,493.670013,21.15
1995/3/23,495.950012,495.670013,496.769989,494.190002,21.15
1995/3/24,500.970001,496.070007,500.970001,496.070007,21.15
1995/3/27,503.200012,500.970001,503.200012,500.929993,21.15
1995/3/28,503.899994,503.190002,503.910004,501.829987,21.15
1995/3/29,503.119995,503.920013,508.149994,500.959991,21.15
1995/3/30,502.220001,503.170013,504.660004,501,21.15
1995/3/31,500.709991,501.940002,502.220001,495.700012,21.15
1995/4/3,501.850006,500.700012,501.910004,500.200012,21.64
1995/4/4,505.23999,501.850006,505.26001,501.850006,21.64
1995/4/5,505.570007,505.269989,505.570007,503.170013,21.64
1995/4/6,506.079987,505.630005,507.100006,505,21.64
1995/4/7,506.420013,506.130005,507.190002,503.589996,21.64
1995/4/10,507.01001,506.299988,507.01001,504.609985,21.64
1995/4/11,505.529999,507.23999,508.850006,505.290009,21.64
1995/4/12,507.170013,505.589996,507.170013,505.070007,21.64
1995/4/13,509.230011,507.190002,509.829987,507.170013,21.64
1995/4/17,506.130005,509.230011,512.030029,505.429993,21.64
1995/4/18,505.369995,506.429993,507.649994,504.119995,21.64
1995/4/19,504.920013,505.369995,505.890015,501.190002,21.64
1995/4/20,505.290009,504.920013,506.5,503.440002,21.64
1995/4/21,508.48999,505.630005,508.48999,505.630005,21.64
1995/4/24,512.890015,508.48999,513.02002,507.440002,21.64
1995/4/25,512.099976,512.799988,513.539978,511.320007,21.64
1995/4/26,512.659973,511.98999,513.039978,510.470001,21.64
1995/4/27,513.549988,512.700012,513.619995,511.630005,21.64
1995/4/28,514.710022,513.640015,515.289978,510.899994,21.64
1995/5/1,514.26001,514.76001,515.599976,513.419983,22.19
1995/5/2,514.859985,514.22998,515.179993,513.030029,22.19
1995/5/3,520.47998,514.929993,520.539978,514.859985,22.19
1995/5/4,520.539978,520.47998,525.400024,519.440002,22.19
1995/5/5,520.119995,520.75,522.349976,518.280029,22.19
1995/5/8,523.960022,520.090027,525.150024,519.140015,22.19
1995/5/9,523.559998,523.960022,525.98999,521.789978,22.19
1995/5/10,524.359985,523.73999,524.400024,521.530029,22.19
1995/5/11,524.369995,524.330017,524.890015,522.700012,22.19
1995/5/12,525.549988,524.369995,527.049988,523.299988,22.19
1995/5/15,527.73999,525.549988,527.73999,525,22.19
1995/5/16,528.190002,527.73999,529.080017,526.450012,22.19
1995/5/17,527.070007,528.190002,528.419983,525.380005,22.19
1995/5/18,519.580017,526.880005,526.880005,519.580017,22.19
1995/5/19,519.190002,519.580017,519.580017,517.070007,22.19
1995/5/22,523.650024,519.190002,524.340027,519.190002,22.19
1995/5/23,528.590027,523.650024,528.590027,523.650024,22.19
1995/5/24,528.609985,528.590027,531.909973,525.570007,22.19
1995/5/25,528.590027,528.369995,529.039978,524.890015,22.19
1995/5/26,523.650024,528.590027,528.590027,522.51001,22.19
1995/5/30,523.580017,523.650024,525.580017,521.380005,22.19
1995/5/31,533.400024,523.700012,533.409973,522.169983,22.19
1995/6/1,533.48999,533.400024,534.210022,530.049988,22.72
1995/6/2,532.51001,533.48999,536.909973,529.549988,22.72
1995/6/5,535.599976,532.51001,537.72998,532.469971,22.72
1995/6/6,535.549988,535.599976,537.090027,535.140015,22.72
1995/6/7,533.130005,535.549988,535.549988,531.659973,22.72
1995/6/8,532.349976,533.130005,533.559998,531.650024,22.72
1995/6/9,527.940002,532.349976,532.349976,526,22.72
1995/6/12,530.880005,527.940002,532.539978,527.940002,22.72
1995/6/13,536.049988,530.880005,536.22998,530.880005,22.72
1995/6/14,536.469971,536.049988,536.47998,533.830017,22.72
1995/6/15,537.119995,536.47998,539.070007,535.559998,22.72
1995/6/16,539.830017,537.51001,539.97998,537.119995,22.72
1995/6/19,545.219971,539.830017,545.219971,539.830017,22.72
1995/6/20,544.97998,545.219971,545.440002,543.429993,22.72
1995/6/21,543.97998,544.97998,545.929993,543.900024,22.72
1995/6/22,551.070007,543.97998,551.070007,543.97998,22.72
1995/6/23,549.710022,551.070007,551.070007,548.22998,22.72
1995/6/26,544.130005,549.710022,549.789978,544.059998,22.72
1995/6/27,542.429993,544.109985,547.070007,542.190002,22.72
1995/6/28,544.72998,542.429993,546.330017,540.719971,22.72
1995/6/29,543.869995,544.72998,546.25,540.789978,22.72
1995/6/30,544.75,543.869995,546.820007,543.51001,22.72
1995/7/3,547.090027,544.75,547.099976,544.429993,23.37
1995/7/5,547.26001,547.090027,549.97998,546.280029,23.37
1995/7/6,553.98999,547.26001,553.98999,546.590027,23.37
1995/7/7,556.369995,553.900024,556.570007,553.049988,23.37
1995/7/10,557.190002,556.369995,558.47998,555.77002,23.37
1995/7/11,554.780029,556.780029,557.190002,553.799988,23.37
1995/7/12,560.890015,555.27002,561.559998,554.27002,23.37
1995/7/13,561,560.890015,562,559.070007,23.37
1995/7/14,559.890015,561,561,556.409973,23.37
1995/7/17,562.719971,560.340027,562.940002,559.450012,23.37
1995/7/18,558.460022,562.549988,562.719971,556.859985,23.37
1995/7/19,550.97998,556.580017,558.460022,542.51001,23.37
1995/7/20,553.539978,550.97998,554.429993,549.099976,23.37
1995/7/21,553.619995,553.340027,554.72998,550.909973,23.37
1995/7/24,556.630005,553.619995,557.210022,553.619995,23.37
1995/7/25,561.099976,556.630005,561.75,556.340027,23.37
1995/7/26,561.609985,561.099976,563.780029,560.849976,23.37
1995/7/27,565.219971,561.609985,565.330017,561.609985,23.37
1995/7/28,562.929993,565.219971,565.400024,562.039978,23.37
1995/7/31,562.059998,562.929993,563.48999,560.059998,23.37
1995/8/1,559.640015,562.059998,562.109985,556.669983,23.28
1995/8/2,558.799988,559.640015,565.619995,557.869995,23.28
1995/8/3,558.75,558.799988,558.799988,554.099976,23.28
1995/8/4,558.940002,558.75,559.570007,557.909973,23.28
1995/8/7,560.030029,558.940002,561.23999,558.940002,23.28
1995/8/8,560.390015,560.030029,561.530029,558.320007,23.28
1995/8/9,559.710022,560.390015,561.590027,559.289978,23.28
1995/8/10,557.450012,559.710022,560.630005,556.049988,23.28
1995/8/11,555.109985,557.450012,558.5,553.039978,23.28
1995/8/14,559.73999,555.109985,559.73999,554.76001,23.28
1995/8/15,558.570007,559.73999,559.97998,555.219971,23.28
1995/8/16,559.969971,558.570007,559.97998,557.369995,23.28
1995/8/17,559.039978,559.969971,559.969971,557.419983,23.28
1995/8/18,559.210022,559.039978,561.23999,558.340027,23.28
1995/8/21,558.109985,559.210022,563.340027,557.890015,23.28
1995/8/22,559.52002,558.109985,559.52002,555.869995,23.28
1995/8/23,557.140015,559.52002,560,557.080017,23.28
1995/8/24,557.460022,557.140015,558.630005,555.200012,23.28
1995/8/25,560.099976,557.460022,561.309998,557.460022,23.28
1995/8/28,559.049988,560.099976,562.219971,557.98999,23.28
1995/8/29,560,559.049988,560.01001,555.710022,23.28
1995/8/30,560.919983,560,561.52002,559.48999,23.28
1995/8/31,561.880005,561.090027,562.359985,560.48999,23.28
1995/9/1,563.840027,561.880005,564.619995,561.01001,23.94
1995/9/5,569.169983,563.859985,569.200012,563.840027,23.94
1995/9/6,570.169983,569.169983,570.530029,569,23.94
1995/9/7,570.289978,570.169983,571.109985,569.22998,23.94
1995/9/8,572.679993,570.289978,572.679993,569.27002,23.94
1995/9/11,573.909973,572.679993,575.150024,572.679993,23.94
1995/9/12,576.51001,573.909973,576.51001,573.109985,23.94
1995/9/13,578.77002,576.51001,579.719971,575.469971,23.94
1995/9/14,583.609985,578.77002,583.98999,578.77002,23.94
1995/9/15,583.349976,583.609985,585.070007,581.789978,23.94
1995/9/18,582.77002,583.349976,583.369995,579.359985,23.94
1995/9/19,584.200012,582.780029,584.23999,580.75,23.94
1995/9/20,586.77002,584.200012,586.77002,584.179993,23.94
1995/9/21,583,586.77002,586.789978,580.909973,23.94
1995/9/22,581.72998,583,583,578.25,23.94
1995/9/25,581.809998,581.72998,582.140015,579.5,23.94
1995/9/26,581.409973,581.809998,584.659973,580.650024,23.94
1995/9/27,581.039978,581.409973,581.419983,574.679993,23.94
1995/9/28,585.869995,581.039978,585.880005,580.690002,23.94
1995/9/29,584.409973,585.869995,587.609985,584,23.94
1995/10/2,581.719971,584.409973,585.049988,580.539978,23.93
1995/10/3,582.340027,581.719971,582.340027,578.47998,23.93
1995/10/4,581.469971,582.340027,582.340027,579.909973,23.93
1995/10/5,582.630005,581.469971,582.630005,579.580017,23.93
1995/10/6,582.48999,582.630005,584.539978,582.099976,23.93
1995/10/9,578.369995,582.48999,582.48999,576.349976,23.93
1995/10/10,577.52002,578.369995,578.369995,571.549988,23.93
1995/10/11,579.460022,577.52002,579.52002,577.080017,23.93
1995/10/12,583.099976,579.460022,583.119995,579.460022,23.93
1995/10/13,584.5,583.099976,587.390015,583.099976,23.93
1995/10/16,583.030029,584.5,584.859985,582.630005,23.93
1995/10/17,586.780029,583.030029,586.780029,581.900024,23.93
1995/10/18,587.440002,586.780029,589.77002,586.27002,23.93
1995/10/19,590.650024,587.440002,590.659973,586.340027,23.93
1995/10/20,587.460022,590.650024,590.659973,586.780029,23.93
1995/10/23,585.059998,587.460022,587.460022,583.72998,23.93
1995/10/24,586.539978,585.059998,587.309998,584.75,23.93
1995/10/25,582.469971,586.539978,587.190002,581.409973,23.93
1995/10/26,576.719971,582.469971,582.630005,572.530029,23.93
1995/10/27,579.700012,576.719971,579.710022,573.210022,23.93
1995/10/30,583.25,579.700012,583.789978,579.700012,23.93
1995/10/31,581.5,583.25,586.710022,581.5,23.93
1995/11/1,584.219971,581.5,584.23999,581.039978,24.35
1995/11/2,589.719971,584.219971,589.719971,584.219971,24.35
1995/11/3,590.570007,589.719971,590.570007,588.650024,24.35
1995/11/6,588.460022,590.570007,590.640015,588.309998,24.35
1995/11/7,586.320007,588.460022,588.460022,584.23999,24.35
1995/11/8,591.710022,586.320007,591.710022,586.320007,24.35
1995/11/9,593.26001,591.710022,593.900024,590.890015,24.35
1995/11/10,592.719971,593.26001,593.26001,590.390015,24.35
1995/11/13,592.299988,592.719971,593.719971,590.580017,24.35
1995/11/14,589.289978,592.299988,592.299988,588.97998,24.35
1995/11/15,593.960022,589.289978,593.969971,588.359985,24.35
1995/11/16,597.340027,593.960022,597.909973,593.52002,24.35
1995/11/17,600.070007,597.340027,600.140015,597.299988,24.35
1995/11/20,596.849976,600.070007,600.400024,596.169983,24.35
1995/11/21,600.23999,596.849976,600.280029,595.419983,24.35
1995/11/22,598.400024,600.23999,600.710022,598.400024,24.35
1995/11/24,599.969971,598.400024,600.23999,598.400024,24.35
1995/11/27,601.320007,599.969971,603.349976,599.969971,24.35
1995/11/28,606.450012,601.320007,606.450012,599.02002,24.35
1995/11/29,607.640015,606.450012,607.659973,605.469971,24.35
1995/11/30,605.369995,607.640015,608.690002,605.369995,24.35
1995/12/1,606.97998,605.369995,608.109985,605.369995,25.03
1995/12/4,613.679993,606.97998,613.830017,606.840027,25.03
1995/12/5,617.679993,613.679993,618.47998,613.140015,25.03
1995/12/6,620.179993,617.679993,621.109985,616.690002,25.03
1995/12/7,616.169983,620.179993,620.190002,615.210022,25.03
1995/12/8,617.47998,616.169983,617.820007,614.320007,25.03
1995/12/11,619.52002,617.47998,620.900024,617.140015,25.03
1995/12/12,618.780029,619.52002,619.549988,617.679993,25.03
1995/12/13,621.690002,618.780029,622.02002,618.27002,25.03
1995/12/14,616.919983,621.690002,622.880005,616.130005,25.03
1995/12/15,616.340027,616.919983,617.719971,614.460022,25.03
1995/12/18,606.809998,616.340027,616.340027,606.130005,25.03
1995/12/19,611.929993,606.809998,611.940002,605.049988,25.03
1995/12/20,605.940002,611.929993,614.27002,605.929993,25.03
1995/12/21,610.48999,605.940002,610.52002,605.940002,25.03
1995/12/22,611.950012,610.48999,613.5,610.450012,25.03
1995/12/26,614.299988,611.960022,614.5,611.960022,25.03
1995/12/27,614.530029,614.299988,615.72998,613.75,25.03
1995/12/28,614.119995,614.530029,615.5,612.400024,25.03
1995/12/29,615.929993,614.119995,615.929993,612.359985,25.03
1996/1/2,620.72998,615.929993,620.73999,613.169983,24.76
1996/1/3,621.320007,620.72998,623.25,619.559998,24.76
1996/1/4,617.700012,621.320007,624.48999,613.960022,24.76
1996/1/5,616.710022,617.700012,617.700012,612.02002,24.76
1996/1/8,618.460022,616.710022,618.460022,616.48999,24.76
1996/1/9,609.450012,618.460022,619.150024,608.210022,24.76
1996/1/10,598.47998,609.450012,609.450012,597.289978,24.76
1996/1/11,602.690002,598.47998,602.710022,597.539978,24.76
1996/1/12,601.809998,602.690002,604.799988,597.460022,24.76
1996/1/15,599.820007,601.809998,603.429993,598.469971,24.76
1996/1/16,608.440002,599.820007,608.440002,599.049988,24.76
1996/1/17,606.369995,608.440002,609.929993,604.700012,24.76
1996/1/18,608.23999,606.369995,608.27002,604.119995,24.76
1996/1/19,611.830017,608.23999,612.919983,606.76001,24.76
1996/1/22,613.400024,611.830017,613.450012,610.950012,24.76
1996/1/23,612.789978,613.400024,613.400024,610.650024,24.76
1996/1/24,619.960022,612.789978,619.960022,612.789978,24.76
1996/1/25,617.030029,619.960022,620.150024,616.619995,24.76
1996/1/26,621.619995,617.030029,621.700012,615.26001,24.76
1996/1/29,624.219971,621.619995,624.219971,621.419983,24.76
1996/1/30,630.150024,624.219971,630.289978,624.219971,24.76
1996/1/31,636.02002,630.150024,636.179993,629.47998,24.76
1996/2/1,638.460022,636.02002,638.460022,634.539978,25.97
1996/2/2,635.840027,638.460022,639.26001,634.289978,25.97
1996/2/5,641.429993,635.840027,641.429993,633.710022,25.97
1996/2/6,646.330017,641.429993,646.669983,639.679993,25.97
1996/2/7,649.929993,646.330017,649.929993,645.590027,25.97
1996/2/8,656.070007,649.929993,656.539978,647.929993,25.97
1996/2/9,656.369995,656.070007,661.080017,653.640015,25.97
1996/2/12,661.450012,656.369995,662.950012,656.340027,25.97
1996/2/13,660.51001,661.450012,664.22998,657.919983,25.97
1996/2/14,655.580017,660.51001,661.530029,654.359985,25.97
1996/2/15,651.320007,655.580017,656.840027,651.150024,25.97
1996/2/16,647.97998,651.320007,651.419983,646.98999,25.97
1996/2/20,640.650024,647.97998,647.97998,638.789978,25.97
1996/2/21,648.099976,640.650024,648.109985,640.650024,25.97
1996/2/22,658.859985,648.099976,659.75,648.099976,25.97
1996/2/23,659.080017,658.859985,663,652.25,25.97
1996/2/26,650.460022,659.080017,659.080017,650.159973,25.97
1996/2/27,647.23999,650.460022,650.619995,643.869995,25.97
1996/2/28,644.75,647.23999,654.390015,643.98999,25.97
1996/2/29,640.429993,644.75,646.950012,639.01001,25.97
1996/3/1,644.369995,640.429993,644.380005,635,25.63
1996/3/4,650.809998,644.369995,653.539978,644.369995,25.63
1996/3/5,655.789978,650.809998,655.799988,648.77002,25.63
1996/3/6,652,655.789978,656.969971,651.609985,25.63
1996/3/7,653.650024,652,653.650024,649.539978,25.63
1996/3/8,633.5,653.650024,653.650024,627.630005,25.63
1996/3/11,640.02002,633.5,640.409973,629.950012,25.63
1996/3/12,637.090027,640.02002,640.02002,628.820007,25.63
1996/3/13,638.549988,637.090027,640.52002,635.190002,25.63
1996/3/14,640.869995,638.549988,644.169983,638.549988,25.63
1996/3/15,641.429993,640.869995,642.869995,638.349976,25.63
